Vertex	Adjacent vertexes
1483045611	3205904431
3609471543	1483045611
1483045607	3609471543
1483045606	1483045607
410983326	1483045606
868713901	410983326
3079874573	868713901
1337148421	3079874573
1616742494	1337148421
3853877542	1616742494
192196891	3853877542
176279670	192196891
791267613	176279670
2918158168	791267613
3609520255	2918158168
476276889	3609520255
3609520254	476276889
477521858	3609520254
471730363	477521858
476276952	471730363
3609554653	476276952
857052594	3609554653
3313560561	857052594
476276888	3313560561
3313560562	476276888
6449680421	3313560562
831611241	6449680421
3609554652	831611241
176279667	3609554652
3263470213	176279667
3263470212	3263470213
176279666	3263470212
176279665	176279666
176279664	176279665
3263470211	176279664
724916519	3263470211
176279663	724916519
2086979289	176279663
792224067	2086979289
176188559	792224067
1643995389	176188559
410198761	1643995389
176188560	410198761
2993912382	176188560
410208509	2993912382
3194360839	410208509
470135109	3194360839
176188561	470135109
3224872791	176188561
1242108484	3224872791
497504768	1242108484
1242108477	497504768
901158437	1242108477
176188564	901158437
803414525	176188564
220464469	803414525
611054284	220464469
3194360852	611054284
3194360849	3194360852
1349141007	3194360849
3224872793	1349141007
611055456	3224872793
6542170209	611055456
1349112686	6542170209
3224872790	1349112686
679993525	3224872790
611055461	679993525
220470133	611055461
611055463	220470133
1614260802	611055463
937804216	1614260802
1614260806	937804216
894540311	1614260806
230710525	894540311
894540298	230710525
3785630552	894540298
895841075	3785630552
4297959151	895841075
176188569	4297959151
894540361	176188569
176188570	894540361
894540381	176188570
1601981055	894540381
895814940	1601981055
176188571	895814940
176188572	176188571
176189222	176188572
176189221	176189222
3462563274	176189221
2126776919	3462563274
176189219	2126776919
2126776911	176189219
176189218	2126776911
3796655501	176189218
5573350806	3796655501
176188854	5573350806
5573350807	176188854
411732583	5573350807
3158022307	411732583
176195117	3158022307
3754575452	176195117
176195118	3754575452
176195119	176195118
5573159158	176195119
839926917	5573159158
562668907	839926917
1703025293	562668907
1703025399	1703025293
410057026	1703025399
176300872	410057026
176300873	176300872
1703025329	176300873
176300874	1703025329
1703025325	176300874
176300875	1703025325
176300876	176300875
1151368805	176300876
4794652621	1151368805
534612230	4794652621
3567689910	534612230
864514712	3567689910
176300880	864514712
864514771	176300880
655219456	864514771
1367671981	655219456
6867750683	1367671981
1060972451	6867750683
176300882	1060972451
176300883	176300882
638206367	176300883
176300884	638206367
176300885	176300884
176300886	176300885
4673172882	176300886
763448941	4673172882
176300887	763448941
176300888	176300887
854622661	176300888
412050738	854622661,412050737
852870265	412050738
544481056	852870265
175235020	544481056
176300889	175235020
176289960	176300889
175249075	176289960
176290127	175249075
175241175	176290127
176304995	175241175
175241176	176304995
456712956	175241176
175241178	456712956
1810113009	175241178
175241179	1810113009
175241180	175241179
175241182	175241180
175241183	175241182
175241185	175241183
1121530342	175241185
175241186	1121530342
856180834	175241186
856180831	856180834
1913589775	856180831
175241188	1913589775
175241189	175241188
534607947	175241189
175241191	534607947
534607946	175241191
737146010	534607946
175241194	737146010
411278988	449204754
449203525	411278988
411278986	449203525
411278987	411278986
411275959	411278987
1125168423	411275959
1090393797	1125168423
5221977893	1090393797
411275960	5221977893
5221977892	411275960
411275961	5221977892
411276240	411275961
5221977895	411276240
411274442	5221977895
412102607	411274442
1121790171	412102607
1121790159	1121790171
411274441	1121790159
411274440	411274441
411274439	411274440
1121790129	411274439
1093455918	1121790129
1093455953	1093455918
1093455935	1093455953
616075520	1093455935
411225438	616075520
651316802	411225438
411225437	651316802
499984623	411225437
829792553	499984623
864537326	829792553
3714590316	864537326
3137267947	3714590316
6953743172	3137267947
864537204	6953743172
990043723	864537204
220961837	990043723,864537069
6026847500	220961837
6953743171	6026847500
3698343408	6953743171
499984612	3698343408
411237812	499984612
864537088	411237812
1618595680	864537088
2046596517	1618595680
880648268	2046596517
931732937	880648268
914531164	931732937
917018819	914531164
853404453	917018819
220961834	853404453
631754571	220961834
2046596648	631754571
864537011	2046596648
220748857	864537011
864537033	220748857
421262979	864537033
1008256326	421262979
220748854	1008256326
1661801344	220748854
2046596640	1661801344
4315326802	2046596640
220748852	4315326802
850626021	220748852
3689472371	850626021
850626121	3689472371
600327642	850626121
241893731	600327642
421262970	241893731
176176298	421262970
241893697	176176298
415534053	241893697
415534056	415534053
176176301	415534056
176176302	176176301
176176303	176176302
967976201	176176303
915513972	967976201
241893653	915513972
2046596668	241893653
3685366385	2046596668
3708911684	3685366385
4301536713	3708911684
3708911685	4301536713
2045031021	3708911685
1448705448	2045031021
176176307	1448705448
176176308	176176307
4347321646	176176308
850625975	4347321646
176176310	850625975
849602500	176176310
852870299	849602500
920080575	852870299
914278052	920080575
410870053	914278052
852870328	410870053
854150368	852870328
852506897	854150368
852506896	852506897
852506894	852506896
853429871	852506894
852870263	853429871
410870054	852870263
1651092213	410870054
856313223	1651092213
854622710	856313223
412050737	854622710
1210891156	1210890972
1210890947	1210891156
1210891097	1210890947
1210891443	1210891097
1210891391	1210891443
1210891229	1210891391
1210891265	1210891229
1210891176	1210891265
1210891370	1210891176
1210891091	1210891370
1210891303	1210891091
1210890971	1210891303
1210891154	1210890971
1210891341	1210891154
1210891021	1210891341
1210891078	1210891021
1210891389	1210891078
1210891159	1210891389
1210891072	1210891159
1210891260	1210891072
1210891207	1210891260
1210891124	1210891207
1210891480	1210891124
1210891108	1210891480
1210891287	1210891108
4096726934	1210891287
1210890956	4096726934
1210891139	1210890956
1210891373	1210891139
1210891095	1210891373
1210891314	1210891095
1210891163	1210891314
1210891083	1210891163
1210891338	1210891083
1210891016	1210891338
1210891196	1210891016
1210891422	1210891196
1210891058	1210891422
1210891236	1210891058
1210891462	1210891236
1210891103	1210891462
1210891378	1210891103
711243155	1210891378
1210891322	711243155
711243152	1210891322
4118128178	711243152
711243150	4118128178
2575315104	711243150
4080382444	2575315104
711243147	4080382444
4616069688	711243147
2575313832	4616069688
1210891431	2575313832
413568744	1210891431
2046596564	413568744
413568743	2046596564
4231281357	413568743
413568742	4231281357
413568740	413568742
2045030936	413568740
4079520307	2045030936
220961887	4079520307
499995006	220961887
220961886	499995006
4079520316	220961886
220961884	4079520316
220961883	220961884
2046596566	220961883
427524027	2046596566
4275907989	427524027
2045030974	4275907989
220961882	2045030974
499994990	220961882
2046596602	499994990
499994944	2046596602
3054317144	499994944
2045030987	3054317144
4147389737	2045030987
499994958	4147389737
4080860994	499994958
220961878	4080860994
499994954	220961878
220961875	499994954
220961873	220961875
220961871	220961873
220961870	220961871
220961868	220961870
669694185	220961868
220961866	669694185
2234665757	220961866
220961865	2234665757
2234665759	220961865
669694178	2234665759
220961864	669694178
220961863	220961864
669694166	220961863
220961861	669694166
220961859	220961861
2046596637	220961859
628585854	2046596637
499984718	628585854
2045030998	499984718
220961856	2045030998
220961855	220961856
4273749236	220961855
660962002	4273749236
660962007	660962002
499984714	660962007
3227972416	499984714
2045030858	3227972416
220961854	2045030858
2046596493	220961854
4078419719	2046596493
4252129620	4078419719
499984691	4252129620
660960932	499984691
220961850	660960932
220961849	220961850
499984667	220961849
2521820770	499984667
220961848	2521820770
2046596609	220961848
499984674	2046596609
2045030991	499984674
220961847	2045030991
1294048117	220961847
616075526	1294048117
1294048158	616075526
220961846	1294048158
220961845	220961846
220961844	220961845
2521820799	220961844
220961843	2521820799
4315330374	220961843
4078134064	4315330374
2046596524	4078134064
3227972418	2046596524
4089907987	3227972418
2045030909	4089907987
499984641	2045030909
220961842	499984641
220961840	220961842
4000140623	220961840
220961839	4000140623
4089918897	220961839
632374888	4089918897
220961838	632374888
499984615	220961838
1577158829	499984615
864537069	1577158829
